Updated 11/13/2020,,,,,
,N00030071,"Schrader, Kurt",D,OR05,H8OR05107
,N00026106,"Schultz, Debbie Wasserman",D,FL20,H4FL20023
,N00001093,"Schumer, Charles E",D,NYS2,S8NY00082
,N00001579,"Schwartz, Allyson",D,PA13,H4PA13124
,N00006460,"Schweikert, David",R,AZ05,H4AZ06045
,N00032457,"Scott, Austin",R,GA08,H0GA08099
,N00002147,"Scott, Bobby",D,VA03,H6VA01117
,N00024871,"Scott, David",D,GA13,H2GA13012
,N00031782,"Scott, Tim",R,SC01,H0SC01279
,N00004291,"Sensenbrenner, Jim",R,WI05,H8WI09050
,N00001813,"Serrano, Jose E",D,NY16,H0NY18065
,N00003062,"Sessions, Jeff",R,ALS1,S6AL00195
,N00005681,"Sessions, Pete",R,TX32,H2TX03126
,N00030622,"Sewell, Terri A",D,AL07,H0AL07086
,N00024790,"Shaheen, Jeanne",D,NHS2,S0NH00219
,N00009920,"Shelby, Richard C",R,ALS2,S6AL00013
,N00006897,"Sherman, Brad",D,CA27,H6CA24113
,N00004961,"Shimkus, John",R,IL19,H2IL20042
,N00027655,"Shuler, Heath",D,NC11,H6NC11172
,N00013770,"Shuster, Bill",R,PA09,H2PA09035
,N00006263,"Simpson, Mike",R,ID02,H8ID02064
,N00027523,"Sires, Albio",D,NJ13,H6NJ13191
,N00001311,"Slaughter, Louise M",D,NY28,H6NY03031
,N00007833,"Smith, Adam",D,WA09,H6WA09025
,N00027623,"Smith, Adrian",R,NE03,H6NE03115
,N00009816,"Smith, Chris",R,NJ04,H8NJ04014
,N00001811,"Smith, Lamar",R,TX21,H6TX21012
,N00000480,"Snowe, Olympia",R,MES1,S4ME00055
,N00031204,"Southerland, Steve",R,FL02,H0FL02110
,N00029649,"Speier, Jackie",D,CA12,H8CA12171
,N00004118,"Stabenow, Debbie",D,MIS2,S8MI00281
,N00007397,"Stark, Pete",D,CA13,H2CA15110
,N00002782,"Stearns, Cliff",R,FL06,H8FL06056
,N00029574,"Stivers, Steve",R,OH15,H8OH15076
,N00030891,"Stutzman, Marlin",R,IN03,H0IN03198
,N00013847,"Sullivan, John",R,OK01,H2OK01093
,N00027901,"Sutton, Betty Sue",D,OH13,H6OH13133
,N00005321,"Terry, Lee",R,NE02,H8NE02139
,N00027605,"Tester, Jon",D,MTS1,S6MT00162
,N00003288,"Thompson, Bennie G",D,MS02,H4MS02068
,N00029736,"Thompson, Glenn",R,PA05,H8PA05071
,N00007419,"Thompson, Mike",D,CA01,H8CA01109
,N00006052,"Thornberry, Mac",R,TX13,H4TX13014
,N00004572,"Thune, John",R,SDS1,S2SD00068
,N00009699,"Tiberi, Pat",R,OH12,H0OH12062
,N00000226,"Tierney, John F",D,MA06,H4MA06033
,N00027509,"Tipton, Scott",R,CO03,H6CO03139
,N00030196,"Tonko, Paul",D,NY21,H8NY21203
,N00001489,"Toomey, Pat",R,PAS1,S4PA00121
,N00001082,"Towns, Edolphus",D,NY10,H2NY11017
,N00029026,"Tsongas, Niki",D,MA05,H8MA05143
,N00025175,"Turner, Michael R",R,OH03,H2OH03067
,N00032601,"Turner, Robert L",R,NY09,S2NY00283
,N00008051,"Udall, Mark",D,COS2,S8CO00172
,N00006561,"Udall, Tom",D,NMS2,S8NM00184
,N00004133,"Upton, Fred",R,MI06,H6MI04113
,N00013820,"Van Hollen, Chris",D,MD08,H2MD08126
,N00001102,"Velazquez, Nydia M",D,NY12,H2NY00010
,N00003813,"Visclosky, Pete",D,IN01,H4IN01012
,N00009659,"Vitter, David",R,LAS2,S4LA00057
,N00026368,"Walberg, Tim",R,MI07,H4MI07103
,N00007690,"Walden, Greg",R,OR02,H6OR02116
,N00004723,"Walsh, Joe",R,IL08,H0IL08090
,N00027467,"Walz, Tim",D,MN01,H6MN01174
,N00002097,"Warner, Mark",D,VAS2,S6VA00093
,N00006690,"Waters, Maxine",D,CA35,H4CA23011
,N00002328,"Watt, Melvin L",D,NC12,H2NC12021
,N00001861,"Waxman, Henry",D,CA30,H6CA24048
,N00028058,"Webb, Jim",D,VAS1,S6VA00127
,N00026335,"Webster, Daniel",R,FL08,H0FL08208
,N00001110,"Weiner, Anthony D",D,NY09,H8NY09091
,N00000515,"Welch, Peter",D,VT01,H6VT00160
,N00029131,"West, Allen",R,FL22,H8FL22038
,N00026163,"Westmoreland, Lynn A",R,GA03,H4GA08067
,N00027533,"Whitehouse, Sheldon",D,RIS1,S6RI00221
,N00003467,"Whitfield, Ed",R,KY01,H4KY01040
,N00003280,"Wicker, Roger",R,MSS2,S8MS00196
,N00030650,"Wilson, Frederica",D,FL17,H0FL17068
,N00024809,"Wilson, Joe",R,SC02,H2SC02059
,N00029459,"Wittman, Rob",R,VA01,H8VA01147
,N00002073,"Wolf, Frank",R,VA10,H6VA10050
,N00031857,"Womack, Steve",R,AR03,H0AR03055
,N00032416,"Woodall, Rob",R,GA07,H0GA07133
,N00007458,"Woolsey, Lynn",D,CA06,H2CA01045
,N00009824,"Wu, David",D,OR01,H8OR01072
,N00007724,"Wyden, Ron",D,ORS2,S6OR00110
,N00028073,"Yarmuth, John A",D,KY03,H6KY03124
,N00031502,"Yoder, Kevin",R,KS03,H0KS03137
,N00001817,"Young, C W Bill",R,FL10,H6FL06035
,N00007999,"Young, Don",R,AK01,H6AK00045
,N00030670,"Young, Todd",R,IN09,H0IN09070
