Updated 11/13/2020,,,,,
,N00004291,"Sensenbrenner, Jim",R,WI05,H8WI09050
,N00001813,"Serrano, Jose E",D,NY16,H0NY18065
,N00003062,"Sessions, Jeff",R,ALS1,S6AL00195
,N00005681,"Sessions, Pete",R,TX32,H2TX03126
,N00028049,"Sestak, Joe",D,PA07,H6PA07105
,N00006425,"Shadegg, John",R,AZ03,H4AZ04016
,N00000652,"Shays, Christopher",R,CT04,H8CT04057
,N00028091,"Shea-Porter, Carol",D,NH01,H6NH01230
,N00009920,"Shelby, Richard C",R,ALS2,S6AL00013
,N00006897,"Sherman, Brad",D,CA27,H6CA24113
,N00004961,"Shimkus, John",R,IL19,H2IL20042
,N00027655,"Shuler, Heath",D,NC11,H6NC11172
,N00013770,"Shuster, Bill",R,PA09,H2PA09035
,N00006263,"Simpson, Mike",R,ID02,H8ID02064
,N00027523,"Sires, Albio",D,NJ13,H6NJ13191
,N00005105,"Skelton, Ike",D,MO04,H6MO04141
,N00001311,"Slaughter, Louise M",D,NY28,H6NY03031
,N00007833,"Smith, Adam",D,WA09,H6WA09025
,N00027623,"Smith, Adrian",R,NE03,H6NE03115
,N00009816,"Smith, Chris",R,NJ04,H8NJ04014
,N00007815,"Smith, Gordon H",R,ORS1,S6OR00094
,N00001811,"Smith, Lamar",R,TX21,H6TX21012
,N00000480,"Snowe, Olympia",R,MES1,S4ME00055
,N00008188,"Snyder, Vic",D,AR02,H6AR02203
,N00009586,"Solis, Hilda L",D,CA32,H0CA31087
,N00003844,"Souder, Mark E",R,IN03,H4IN04099
,N00027902,"Space, Zack",D,OH18,H6OH18157
,N00001604,"Specter, Arlen",R,PAS1,S6PA00100
,N00029649,"Speier, Jackie",D,CA12,H8CA12171
,N00002492,"Spratt, John M Jr",D,SC05,H2SC05052
,N00004118,"Stabenow, Debbie",D,MIS2,S8MI00281
,N00007397,"Stark, Pete",D,CA13,H6CA09023
,N00002782,"Stearns, Cliff",R,FL06,H8FL06056
,N00007997,"Stevens, Ted",R,AKS1,S2AK00010
,N00004196,"Stupak, Bart",D,MI01,H2MI01068
,N00013847,"Sullivan, John",R,OK01,H2OK01093
,N00000397,"Sununu, John E",R,NHS2,S0NH00201
,N00027901,"Sutton, Betty Sue",D,OH13,H6OH13133
,N00006103,"Tancredo, Tom",R,CO06,P80003429
,N00003254,"Tanner, John",D,TN08,H8TN08033
,N00007422,"Tauscher, Ellen",D,CA10,H6CA10088
,N00003350,"Taylor, Gene",D,MS04,H8MS05047
,N00005321,"Terry, Lee",R,NE02,H8NE02139
,N00027605,"Tester, Jon",D,MTS1,S6MT00162
,N00006246,"Thomas, Craig",R,WYS1,S4WY00055
,N00003288,"Thompson, Bennie G",D,MS02,H4MS02068
,N00007419,"Thompson, Mike",D,CA01,H8CA01109
,N00006052,"Thornberry, Mac",R,TX13,H4TX13014
,N00004572,"Thune, John",R,SDS1,S2SD00068
,N00008144,"Tiahrt, Todd",R,KS04,H4KS04087
,N00009699,"Tiberi, Pat",R,OH12,H0OH12062
,N00000226,"Tierney, John F",D,MA06,H4MA06033
,N00001082,"Towns, Edolphus",D,NY10,H2NY11017
,N00029026,"Tsongas, Niki",D,MA05,H8MA05143
,N00025175,"Turner, Michael R",R,OH03,H2OH03067
,N00008051,"Udall, Mark",D,CO02,S8CO00172
,N00006561,"Udall, Tom",D,NM03,S8NM00184
,N00004133,"Upton, Fred",R,MI06,H6MI04113
,N00013820,"Van Hollen, Chris",D,MD08,H2MD08126
,N00001102,"Velazquez, Nydia M",D,NY12,H2NY00010
,N00003813,"Visclosky, Pete",D,IN01,H4IN01012
,N00009659,"Vitter, David",R,LAS2,S4LA00057
,N00003583,"Voinovich, George V",R,OHS2,S8OH00011
,N00026368,"Walberg, Tim",R,MI07,H4MI07103
,N00007690,"Walden, Greg",R,OR02,H6OR02116
,N00001261,"Walsh, James T",R,NY25,H8NY27036
,N00027467,"Walz, Tim",D,MN01,H6MN01174
,N00003159,"Wamp, Zach",R,TN03,H2TN03052
,N00002061,"Warner, John W",R,VAS2,S8VA00107
,N00006690,"Waters, Maxine",D,CA35,H4CA23011
,N00013744,"Watson, Diane E",D,CA33,H2CA32099
,N00002328,"Watt, Melvin L",D,NC12,H2NC12021
,N00001861,"Waxman, Henry",D,CA30,H6CA24048
,N00028058,"Webb, Jim",D,VAS1,S6VA00127
,N00001110,"Weiner, Anthony D",D,NY09,H8NY09091
,N00000515,"Welch, Peter",D,VT01,H6VT00160
,N00002807,"Weldon, Dave",R,FL15,H4FL15114
,N00004745,"Weller, Jerry",R,IL11,H4IL11096
,N00026163,"Westmoreland, Lynn A",R,GA03,H4GA08067
,N00002905,"Wexler, Robert",D,FL19,H6FL19038
,N00027533,"Whitehouse, Sheldon",D,RIS1,S6RI00221
,N00003467,"Whitfield, Ed",R,KY01,H4KY01040
,N00003280,"Wicker, Roger",R,MSS2,S8MS00196
,N00003528,"Wilson, Charlie",D,OH06,H6OH06095
,N00006546,"Wilson, Heather A",R,NM01,S8NM00168
,N00024809,"Wilson, Joe",R,SC02,H2SC02059
,N00029459,"Wittman, Rob",R,VA01,H8VA01147
,N00002073,"Wolf, Frank",R,VA10,H6VA10050
,N00007458,"Woolsey, Lynn",D,CA06,H2CA01045
,N00009824,"Wu, David",D,OR01,H8OR01072
,N00007724,"Wyden, Ron",D,ORS2,S6OR00110
,N00001849,"Wynn, Albert R",D,MD04,H2MD05361
,N00028073,"Yarmuth, John A",D,KY03,H6KY03124
,N00001817,"Young, C W Bill",R,FL10,H6FL06035
,N00007999,"Young, Don",R,AK01,H6AK00045
