updated 8/28/13,,,,,
N00027239,"Lipinski, Daniel",D,IL03,H4IL03077,
N00000851,"LoBiondo, Frank A",R,NJ02,H2NJ02037,
N00027741,"Loebsack, David",D,IA02,H6IA02146,
N00035413,"Lofgren, Mark",R,IA02,H4IA02042,
N00007479,"Lofgren, Zoe",D,CA19,H4CA16049,
N00035511,"Lonegan, Steve",R,NJS2,S4NJ00219,
N00030676,"Long, Billy",R,MO07,H0MO07113,
N00035347,"Loudermilk, Barry",R,GA11,H4GA11061,
N00035206,"Loveless, Joshua A",3,TX03,H4TX03064,
N00033274,"Lowenthal, Alan",D,CA47,H2CA00104,
N00001024,"Lowey, Nita M",D,NY17,H8NY20056,
N00031582,"Lowry, Robert",R,TX23,H0TX23102,
N00005559,"Lucas, Frank D",R,OK03,H4OK06056,
N00030026,"Luetkemeyer, Blaine",R,MO03,H8MO09153,
N00029562,"Lujan, Ben R",D,NM03,H8NM03196,
N00029788,"Lummis, Cynthia Marie",R,WY01,H8WY00148,
N00013855,"Lynch, Stephen F",D,MA08,H2MA09072,
N00035285,"MacDougall, Ed",R,FL26,H4FL26012,
N00035540,"Maciariello, Patrick",R,CA45,H4CA45105,
N00035213,"Mack, Stanley",R,AL07,H4AL07070,
N00027891,"Maffei, Dan",D,NY24,H6NY25125,
N00033138,"Magee, Erin Kent",R,FL25,H4FL25014,
N00020086,"Maguire, Andy",D,NJ05,H4NJ05143,
N00034575,"Malagisi, Michael P",R,NC03,H4NC03034,
N00000078,"Maloney, Carolyn B",D,NY12,H2NY14037,
N00034277,"Maloney, Sean Patrick",D,NY18,H2NY22139,
N00035487,"Maness, Rob",R,LAS1,S4LA00115,
N00026710,"Marchant, Kenny",R,TX24,H4TX24094,
N00035463,"Marchbanks, Neal",D,TX19,H4TX19276,
N00035543,"Marchese, Joel",R,CA53,H4CA53042,
N00001555,"Margolies, Marjorie",D,PA13,H2PA13078,
N00031777,"Marino, Tom",R,PA10,H0PA10078,
N00000270,"Markey, Ed",D,MAS2,S4MA00028,
N00032264,"Marksberry, Ed",D,KYS1,S4KY00067,
N00035236,"Marselus, Reggie",D,KS03,H4KS03170,
N00035510,"Martin, Andy",R,NHS2,S4NH00096,
N00034041,"Massie, Thomas",R,KY04,H2KY04121,
N00035283,"Mather, Joshua Pike",R,KYS1,S4KY00075,
N00009753,"Matheson, Jim",D,UT04,H0UT02096,
N00027459,"Matsui, Doris O",D,CA06,H6CA05195,
N00035209,"McAllister, Lenny",R,IL02,H4IL02160,
N00035273,"McCall, Brian Matthew",R,TX21,H4TX21041,
N00001148,"McCarthy, Carolyn",D,NY04,H6NY04112,
N00028152,"McCarthy, Kevin",R,CA23,H6CA22125,
N00026460,"McCaul, Michael",R,TX10,H4TX10093,
N00035304,"McClelland, Erin",D,PA12,H4PA12043,
N00006863,"McClintock, Tom",R,CA04,H8CA04152,
N00012942,"McCollum, Betty",D,MN04,H0MN04049,
N00003389,"McConnell, Mitch",R,KYS1,S2KY00012,
N00035245,"McCoy, Peter",R,SC01,H4SC01123,
N00009829,"McDermott, Jim",D,WA07,H8WA07132,
N00035489,"McFadden, Mike",R,MNS1,S4MN00346,
N00035331,"McGeehan, Pat",R,WVS2,S4WV00167,
N00000179,"McGovern, James P",D,MA02,H4MA03022,
N00026627,"McHenry, Patrick",R,NC10,H4NC10047,
N00002356,"McIntyre, Mike",D,NC07,H8NC07044,
N00035397,"McKenna, Michael",D,FL09,H4FL09091,
N00006882,"McKeon, Buck",R,CA25,H2CA25036,
N00031681,"McKinley, David",R,WV01,H0WV01072,
N00035234,"McKinley, Paul",R,IL02,H4IL02293,
N00035494,"McLeay, Bart",R,NES2,S4NE00082,
N00033509,"McLeod, Gloria",D,CA35,H2CA35118,
N00035329,"McMichael, Craig Bradley",R,TX08,H4TX08089,
N00034856,"McMillan, Jaime",R,COS2,S4CO00320,
N00026314,"McMorris Rodgers, Cathy",R,WA05,H4WA05077,
N00026926,"McNerney, Jerry",D,CA09,H4CA11081,
N00033631,"Meadows, Mark R",R,NC11,H2NC11080,
N00031134,"Meehan, Patrick",R,PA07,H0PA07082,
N00001171,"Meeks, Gregory W",D,NY05,H8NY06048,
N00035338,"Mehring, Sona",D,MN02,H4MN02110,
N00035498,"Meissner, Stuart",I,NJS2,S4NJ00250,
N00034547,"Meng, Grace",D,NY06,H2NY06116,
N00035352,"Mensing, Dale Kenneth",R,CA02,H4CA02098,
N00029303,"Merkley, Jeff",D,ORS1,S8OR00207,
N00012546,"Messer, Luke",R,IN06,H0IN02125,
N00035308,"Meyer, Ron",R,VA11,H4VA11061,
N00035513,"Meyers, Victor",D,CO04,H4CO04074,
N00035290,"Meynardie, Kevin",R,VA02,H4VA02045,
N00002793,"Mica, John L",R,FL07,H2FL08055,
N00024770,"Michaud, Mike",D,ME02,H2ME02097,
N00009795,"Miller, Candice S",R,MI10,H6MI12181,
N00006954,"Miller, Gary",R,CA31,H8CA41063,
N00007390,"Miller, George",D,CA11,H6CA07043,
N00013846,"Miller, Jeff",R,FL01,H2FL01100,
N00035443,"Mills, Stewart",R,MN08,H4MN08083,
N00035464,"Minor, Louie",D,TX31,H4TX31040,
N00035253,"Moffly, Elizabeth",R,SC01,H4SC01214,
N00035533,"Moll, Thomas",R,AR04,H4AR04055,
N00035508,"Mooney, Alex",R,WV02,H4WV02080,
N00033814,"Mooney, Alex",R,MD06,H2MD06179,
N00026914,"Moore, Gwen",D,WI04,H4WI04183,
N00035447,"Moore, Rodney",D,NC12,H4NC12068,
N00002083,"Moran, Jim",D,VA08,H0VA08040,
N00035212,"Morel, Emmanuel G",D,FL21,H4FL21054,
N00035431,"Moulton, Seth",D,MA06,H4MA06090,
N00035416,"Mowrer, Jim",D,IA04,H4IA04113,
N00035545,"Mrozinski, Larry",R,GA11,H4GA11095,
N00035232,"Muhammad, Fatimah N",D,IL02,H4IL02277,
N00033410,"Mullin, Markwayne",R,OK02,H2OK02083,
N00031412,"Mulvaney, Mick",R,SC05,H0SC05031,
N00035289,"Murphy, Pat",D,IA01,H4IA01069,
N00033091,"Murphy, Patrick",D,FL18,H2FL22072,
N00024992,"Murphy, Tim",R,PA18,H2PA18143,
N00000939,"Nadler, Jerrold",D,NY10,H2NY17071,
N00006789,"Napolitano, Grace",D,CA32,H8CA34068,
N00035255,"Nash, Ray",R,SC01,H4SC01230,
N00035377,"Naughton, Shaughnessy",D,PA08,H4PA08116,
N00000153,"Neal, Richard E",D,MA01,H8MA02041,
N00035336,"Nestande, Brian",R,CA36,H4CA36120,
N00031469,"Netherwood, Ray",L,FL19,H0FL02136,
N00026043,"Neugebauer, Randy",R,TX19,H4TX19102,
N00032022,"Noem, Kristi",R,SD01,H0SD00054,
N00021207,"Nolan, Rick",D,MN08,H2MN08111,
N00033875,"Norris, Phil",R,AL04,H2AL07165,
N00001692,"Norton, Eleanor Holmes",D,DC00,H0DC00058,
N00032441,"Nugent, Richard",R,FL11,H0FL05139,
N00007248,"Nunes, Devin",R,CA22,H8CA20059,
N00035480,"Nunn, Michelle",D,GAS1,S4GA11277,
N00031006,"Nunnelee, Alan",R,MS01,H0MS01043,
N00035452,"O'Brien, Bill",R,NH02,H4NH02225,
N00004243,"O'brien, David",D,IA01,H4IA01085,
N00033540,"O'Rourke, Beto",D,TX16,H2TX16185,
N00009638,"Obama, Barack",D,PRES,P80003338,
N00035495,"Oliver, Sheila",D,NJS2,S4NJ00227,
N00035096,"Olivera, Pablo",3,NJS2,S4NJ00276,
N00029285,"Olson, Pete",R,TX22,H8TX22107,
N00035529,"Ortman, Julianne",R,MNS1,S4MN00361,
N00035493,"Osborn, Shane",R,NES2,S4NE00074,
N00035450,"Osborne, Curtis",D,NC12,H4NC12092,
N00035277,"Overby, Lucas",L,FL13,H4FL13077,
N00031011,"Owens, Bill",D,NY21,H0NY23081,
N00035302,"Pahlke, Liz",I,IL02,H4IL02335,
N00031958,"Palazzo, Steven",R,MS04,H0MS04120,
N00000781,"Pallone, Frank Jr",D,NJ06,H8NJ03073,
N00035427,"Palumbo, Joe",D,KY06,H4KY06155,
N00000751,"Pascrell, Bill Jr",D,NJ09,H6NJ08118,
N00006397,"Pastor, Ed",D,AZ07,H2AZ02055,
N00035247,"Patrick, Andy",R,SC01,H4SC01156,
N00035459,"Patton, Daniel Manuel",D,OH16,H4OH16099,
N00029391,"Paulsen, Erik",R,MN03,H8MN03077,
N00034436,"Pavilack, Harold",D,SCS2,S2SC00087,
N00034639,"Payne, Donald M Jr",D,NJ10,H2NJ10154,
N00012672,"Pearce, Steve",R,NM02,H2NM02126,
N00035441,"Pederson, John",R,MN06,H4MN06095,
N00007360,"Pelosi, Nancy",D,CA12,H8CA05035,
N00035386,"Percefull, Janis K",D,AR04,H4AR04030,
N00035516,"Perdue, David",R,GAS1,S4GA11285,
N00035512,"Perkins, Jo Rae",R,ORS1,S4OR00156,
N00027510,"Perlmutter, Edwin G",D,CO07,H6CO07023,
N00034120,"Perry, Scott",R,PA04,H2PA04135,
N00029277,"Peters, Gary",D,MIS1,S4MI00355,
N00033591,"Peters, Scott",D,CA52,H2CA52089,
N00004558,"Peterson, Collin",D,MN07,H2MN07014,
N00004426,"Petri, Tom",R,WI06,H0WI06061,
N00013817,"Pingree, Chellie",D,ME01,H8ME01120,
N00035254,"Pinkston, Shawn",R,SC01,H4SC01222,
N00034416,"Pittenger, Robert",R,NC09,H2NC09134,
N00001633,"Pitts, Joe",R,PA16,H6PA16197,
N00035378,"Platt, Carol",R,FL09,H4FL09083,
N00033549,"Pocan, Mark",D,WI02,H2WI02124,
N00026457,"Poe, Ted",R,TX02,H4TX02108,
N00029127,"Polis, Jared",D,CO02,H8CO02137,
N00030744,"Pompeo, Mike",R,KS04,H0KS04051,
N00035468,"Poore, Meshea",D,WV02,H4WV02106,
N00029662,"Posey, Bill",R,FL08,H8FL15107,
N00035520,"Powe, Sharon",R,AL01,H4AL01180,
N00034667,"Powelson, Michael",3,CA30,H2CA30259,
N00035323,"Powers, Amos Scott",D,TN06,H4TN06168,
N00002260,"Price, David",D,NC04,H6NC04037,
N00026160,"Price, Tom",R,GA06,H4GA06087,
N00035407,"Pridemore, Tricia",R,GA11,H4GA11087,
N00035455,"Prues, Jim",D,OH01,H4OH01067,
N00013823,"Pryor, Mark",D,ARS1,S0AR00028,
N00030581,"Quigley, Mike",D,IL05,H0IL05096,
N00035542,"Quinones, Issac II",D,OH09,H4OH09078,
N00034017,"Radel, Trey",R,FL19,H2FL14194,
N00035358,"Radulovacki, Branko",D,GAS1,S4GA11228,
N00002198,"Rahall, Nick",D,WV03,H6WV04057,
N00000964,"Rangel, Charles B",D,NY13,H6NY19029,
N00027686,"Rathje, Steve",R,IA01,H0IA02099,
N00035204,"Raths, Greg",R,CA45,H4CA45089,
N00035229,"Rayburn, Charles",D,IL02,H4IL02236,
N00029405,"Recchia, Domenic",D,NY11,H8NY13069,
N00000362,"Reed, Jack",D,RIS2,S6RI00163,
N00030949,"Reed, Tom",R,NY23,H0NY29054,
N00035537,"Reese, Brandon Rex",R,TX05,H4TX05051,
N00026885,"Reichert, Dave",R,WA08,H4WA08071,
N00035233,"Reid, Beverly E",R,IL02,H4IL02285,
N00031127,"Renacci, Jim",R,OH16,H0OH16097,
N00035363,"Reyes, Eloise Gomez",D,CA31,H4CA31055,
N00004881,"Reynolds, Mel",D,IL02,H8IL02039,
N00035501,"Rhoden, Larry",R,SDS2,S4SD00072,
N00030968,"Ribble, Reid",R,WI08,H0WI08075,
N00033832,"Rice, Tom",R,SC07,H2SC07066,
N00035361,"Richards, Ronny",D,OH02,H4OH02131,
N00030184,"Richmond, Cedric",D,LA02,H8LA02054,
N00030962,"Rigell, Scott",R,VA02,H0VA02084,
N00029441,"Risch, James E",R,IDS1,S8ID00092,
N00035547,"Riser, Neil",R,LA05,H4LA05064,
N00035419,"Robbins, Craig",R,IL11,H4IL11229,
N00035354,"Roberts, Boyd",D,CA42,H4CA42078,
N00005285,"Roberts, Pat",R,KSS1,S6KS00080,
N00035337,"Robertson, Martha",D,NY23,H4NY23067,
N00013142,"Robinson, Jack E",I,MAS2,S0MA00042,
N00035478,"Robinson, Todd Anthony",D,GAS1,S4GA11251,
N00030768,"Roby, Martha",R,AL02,H0AL02087,
N00028463,"Roe, Phil",R,TN01,H6TN01388,
N00003473,"Rogers, Hal",R,KY05,H0KY05015,
N00009668,"Rogers, Mike",R,MI08,H0MI08042,
N00024759,"Rogers, Mike D",R,AL03,H2AL03032,
N00007151,"Rohrabacher, Dana",R,CA48,H8CA42061,
N00031741,"Rokita, Todd",R,IN04,H0IN04170,
N00029018,"Rooney, Tom",R,FL17,H8FL16022,
N00002858,"Ros-Lehtinen, Ileana",R,FL27,H0FL18025,
N00034472,"Rose, Bobbie",D,SC01,H2SC01069,
N00035517,"Rosendale, Matt",R,MT01,H4MT00050,
N00004719,"Roskam, Peter",R,IL06,H6IL06117,
N00030645,"Ross, Dennis",R,FL15,H0FL12101,
N00035344,"Rothblatt, Gabriel",D,FL08,H4FL08085,
N00031253,"Rothfus, Keith J",R,PA12,H0PA04220,
N00035187,"Rounds, Mike",R,SDS2,S4SD00049,
N00006671,"Roybal-Allard, Lucille",D,CA40,H2CA33048,
N00008264,"Royce, Ed",R,CA39,H6CA39020,
N00035507,"Ruiz, Jose",R,ILS1,S4IL00420,
N00032576,"Ruiz, Nicholas III",D,FL07,H0FL24171,
N00033510,"Ruiz, Raul",D,CA36,H2CA36439,
N00031632,"Rullo, Joe",I,NJS2,S2NJ00361,
N00031988,"Runyan, Jon",R,NJ03,H0NJ03153,
N00025482,"Ruppersberger, Dutch",D,MD02,H2MD02160,
N00004887,"Rush, Bobby L",D,IL01,H2IL01042,
N00004357,"Ryan, Paul",R,WI01,H8WI01024,
N00025280,"Ryan, Tim",D,OH13,H2OH17109,
N00035497,"Sabas, Antonio",I,NJS2,S4NJ00243,
N00030418,"Sablan, Gregorio",I,MP00,H8MP00041,
N00035318,"Saidel, Jonathan",D,PA13,H4PA13173,
N00006446,"Salmon, Matt",R,AZ05,H4AZ01038,
N00035068,"Salvette, Emily",L,MI01,H2MI01126,
N00024870,"Sanchez, Linda",D,CA38,H2CA39078,
N00008274,"Sanchez, Loretta",D,CA46,H6CA46033,
N00002424,"Sanford, Mark",R,SC01,H4SC01073,
N00027751,"Sarbanes, John",D,MD03,H6MD03292,
N00035544,"Sasse, Ben",R,NES2,S4NE00090,
N00009660,"Scalise, Steve",R,LA01,H0LA01087,
N00035484,"Schaben, Scott",R,IAS2,S4IA00137,
N00004724,"Schakowsky, Jan",D,IL09,H8IL09067,
N00028138,"Schatz, Brian",D,HIS1,S4HI00136,
N00009585,"Schiff, Adam",D,CA28,H0CA27085,
N00000596,"Schlesinger, Alan",R,FL18,H4FL18043,
N00035317,"Schnackenberg, Matt",L,FL11,H4FL11063,
N00033101,"Schneider, Brad",D,IL10,H2IL10068,
N00029273,"Schock, Aaron",R,IL18,H8IL18043,
N00032232,"Schonberg, Steve",D,KYS1,S4KY00083,
N00034723,"Schooley, Travis",R,PA09,H2PA09092,
N00030071,"Schrader, Kurt",D,OR05,H8OR05107,
N00026106,"Schultz, Debbie Wasserman",D,FL23,H4FL20023,
N00035405,"Schwarz, David",R,GA01,H4GA01062,
N00006460,"Schweikert, David",R,AZ06,H4AZ06045,
N00035270,"Sciortino, Carl",D,MA05,H4MA05068,
N00032457,"Scott, Austin",R,GA08,H0GA08099,
N00002147,"Scott, Bobby",D,VA03,H6VA01117,
N00024871,"Scott, David",D,GA13,H2GA13012,
N00031782,"Scott, Tim",R,SCS1,S4SC00240,
N00035396,"Scurry-Smith, Gloreatha",R,FL05,H4FL05065,
N00035028,"Seaman, David",3,FL23,H4FL23068,
N00035350,"Seeley, David",R,FL10,H4FL10057,
N00035332,"Senger, Darlene",R,IL11,H4IL11195,
N00004291,"Sensenbrenner, F James Jr",R,WI05,H8WI09050,
N00001813,"Serrano, Jose E",D,NY15,H0NY18065,
N00003062,"Sessions, Jeff",R,ALS1,S6AL00195,
N00005681,"Sessions, Pete",R,TX32,H2TX03126,
N00030622,"Sewell, Terri A",D,AL07,H0AL07086,
N00035284,"Shaffer, James Alexander",R,MD01,H4MD01093,
N00024790,"Shaheen, Jeanne",D,NHS2,S0NH00219,
N00028091,"Shea-Porter, Carol",D,NH01,H6NH01230,
N00035456,"Sheil, John",D,OH02,H4OH02149,
N00035327,"Sheldon, Donna",R,GA10,H4GA10055,
N00035390,"Sheridan, Tim",D,CA42,H4CA42086,
N00006897,"Sherman, Brad",D,CA30,H6CA24113,
N00035286,"Sherzan, Mike",D,IA03,H4IA03057,
N00004961,"Shimkus, John M",R,IL15,H2IL20042,
N00013770,"Shuster, Bill",R,PA09,H2PA09035,
N00035460,"Si, Tae",D,OK04,H4OK04135,
N00035499,"Silverstein, Matt",D,OKS2,S4OK00216,
N00035394,"Simon, Fred J Jr",R,CA52,H4CA52077,
N00006263,"Simpson, Mike",R,ID02,H8ID02064,
N00033604,"Simpson, Stephen",R,GA10,H2GA10117,
N00033983,"Sinema, Kyrsten",D,AZ09,H2AZ09019,
N00027523,"Sires, Albio",D,NJ08,H6NJ13191,
N00035442,"Sivarajah, Rhonda",R,MN06,H4MN06103,
N00034685,"Slantz, Bill",L,MO08,H2MO02151,
N00001311,"Slaughter, Louise M",D,NY25,H6NY03031,
N00007833,"Smith, Adam",D,WA09,H6WA09025,
N00027623,"Smith, Adrian",R,NE03,H6NE03115,
N00035432,"Smith, Alden",D,ME02,H4ME02192,
N00035417,"Smith, Bryan",R,ID02,H4ID02063,
N00009816,"Smith, Chris",R,NJ04,H8NJ04014,
N00035282,"Smith, Jason",R,MO08,H4MO08162,
N00001811,"Smith, Lamar",R,TX21,H6TX21012,
N00031204,"Southerland, Steve",R,FL02,H0FL02110,
N00029649,"Speier, Jackie",D,CA14,H8CA12171,
N00035428,"Spilka, Karen",D,MA05,H4MA05092,
N00035524,"Stackhouse, Ed",3,NJS2,S4NJ00284,
N00035320,"Stamper, Jay",D,SCS1,S4SC00257,
N00035280,"Stapleton, Corey C",R,MTS2,S4MT00084,
N00035521,"Starbuck, Lorenzo",R,FL26,H4FL26046,
N00035523,"Stefanik, Elise",R,NY21,H4NY21079,
N00033932,"Stewart, Chris",R,UT02,H2UT02324,
N00035353,"Stiles, Larry",R,PA12,H4PA00022,
N00029574,"Stivers, Steve",R,OH15,H8OH15076,
N00035351,"Stockdale, David S",R,IN05,H4IN05104,
N00005918,"Stockman, Steve",R,TX36,H6TX22143,
N00029494,"Stone, John",R,GA12,H8GA12011,
N00035339,"Strouse, Kevin",D,PA08,H4PA08108,
N00030891,"Stutzman, Marlin",R,IN03,H0IN03198,
N00012600,"Sullivan, Mike",R,MAS2,S0MA00034,
N00033508,"Swalwell, Eric",D,CA15,H2CA15094,
N00035268,"Sweeney, Steve M",D,NJS2,S4NJ00193,
N00035535,"Takai, Mark",D,HI01,H4HI01134,
N00006701,"Takano, Mark",D,CA41,H2CA43245,
N00033575,"Taylor, James Henry",R,IL02,H2IL02131,
N00005321,"Terry, Lee",R,NE02,H8NE02139,
N00035534,"Testerman, Karen",R,NHS2,S4NH00104,
N00035241,"Thigpen, Jason",R,NC03,H4NC03042,
N00003288,"Thompson, Bennie G",D,MS02,H4MS02068,
N00029736,"Thompson, Glenn",R,PA05,H8PA05071,
N00007419,"Thompson, Mike",D,CA05,H8CA01109,
N00012933,"Thoney, Roger",R,KYS1,S0KY00198,
N00006052,"Thornberry, Mac",R,TX13,H4TX13014,
N00009699,"Tiberi, Patrick J",R,OH12,H0OH12062,
N00000226,"Tierney, John F",D,MA06,H4MA06033,
N00035340,"Tilghman, Bill",D,MD01,H4MD01101,
N00035492,"Tillis, Thom",R,NCS1,S4NC00162,
N00035388,"Tillman, Danny",D,CA31,H4CA31063,
N00027509,"Tipton, Scott",R,CO03,H6CO03139,
N00030191,"Titus, Dina",D,NV01,H8NV03036,
N00030196,"Tonko, Paul",D,NY20,H8NY21203,
N00031538,"Tracy, Jim",R,TN04,H0TN06240,
N00035473,"Treadwell, Mead",R,AKS1,S4AK00206,
N00035485,"Truax, Doug",R,ILS1,S4IL00438,
N00029026,"Tsongas, Niki",D,MA03,H8MA05143,
N00025175,"Turner, Michael R",R,OH10,H2OH03067,
N00035257,"Turner, Teddy",R,SC01,H4SC01255,
N00008051,"Udall, Mark",D,COS2,S8CO00172,
N00006561,"Udall, Tom",D,NMS2,S8NM00184,
N00004133,"Upton, Fred",R,MI06,H6MI04113,
N00033367,"Valadao, David",R,CA21,H2CA20094,
N00013820,"Van Hollen, Chris",D,MD08,H2MD08126,
N00007021,"Vargas, Juan",D,CA51,H2CA50026,
N00034947,"Vaux, Morgan John",D,CA34,H4CA34059,
N00033839,"Veasey, Marc",D,TX33,H2TX33073,
N00034349,"Vela, Filemon",D,TX34,H2TX27190,
N00001102,"Velazquez, Nydia M",D,NY07,H2NY00010,
N00035410,"Vernon, Monica",D,IA01,H4IA01077,
N00034985,"Victor, Marc",R,AZ09,H4AZ09015,
N00003813,"Visclosky, Pete",D,IN01,H4IN01012,
N00035399,"Vivaldi, Peter",R,FL09,H4FL09117,
N00035330,"Vogt, Dave",R,MD06,H4MD06183,
N00035207,"Wager, Michael",D,OH14,H4OH14102,
N00035200,"Wagie, David",R,FL22,H2FL22114,
N00033106,"Wagner, Ann L",R,MO02,H2MO02102,
N00035424,"Wakefield, Margie",D,KS02,H4KS02115,
N00026368,"Walberg, Tim",R,MI07,H4MI07103,
N00007690,"Walden, Greg",R,OR02,H6OR02116,
N00035311,"Walker, Bradley",R,NC06,H4NC06052,
N00030975,"Wallace, Eric M",R,IL02,H4IL02301,
N00031226,"Walorski, Jackie",R,IN02,H0IN02190,
N00035305,"Walter, Andrew",R,AZ09,H4AZ09023,
N00035391,"Walters, Mimi",R,CA45,H4CA45097,
N00027467,"Walz, Timothy J",D,MN01,H6MN01174,
N00035514,"Ward, Rick",R,LA06,H4LA06096,
N00002097,"Warner, Mark",D,VAS2,S6VA00093,
N00026054,"Washington, Joyce",D,IL02,H4IL02186,
N00006690,"Waters, Maxine",D,CA43,H4CA23011,
N00002328,"Watt, Melvin L",D,NC12,H2NC12021,
N00001861,"Waxman, Henry A",D,CA33,H6CA24048,
N00035445,"Webb, Don",R,NC06,H4NC06060,
N00033539,"Weber, Randy",R,TX14,H2TX14149,
N00026335,"Webster, Daniel",R,FL10,H0FL08208,
N00004578,"Weiland, Rick",D,SDS2,S4SD00056,
N00000515,"Welch, Peter",D,VT01,H6VT00160,
N00035532,"Welch, Richard",I,MA05,H4MA05126,
N00033310,"Wenstrup, Brad",R,OH02,H2OH02085,
N00035316,"Westbrook, Corry",D,FL08,H4FL08077,
N00035527,"Westerman, Bruce",R,AR04,H4AR04048,
N00026163,"Westmoreland, Lynn A",R,GA03,H4GA08067,
N00035481,"Whitaker, Matt",R,IAS2,S4IA00095,
N00003467,"Whitfield, Ed",R,KY01,H4KY01040,
N00035360,"Whitney, Bryan",D,KS01,H4KS01042,
N00027253,"Wildes, Michael",D,NJ09,H4NJ09095,
N00035435,"Willette, Alex",R,ME02,H4ME02226,
N00025221,"Williams, Anthony W",D,IL02,H2IL02107,
N00035293,"Williams, Chase",R,TN04,H4TN04148,
N00035418,"Williams, David III",R,IL09,H4IL09074,
N00030602,"Williams, Roger",R,TX25,H2TX33040,
N00030650,"Wilson, Frederica",D,FL24,H0FL17068,
N00024809,"Wilson, Joe",R,SC02,H2SC02059,
N00035288,"Winslow, Dan",R,MAS2,S4MA00200,
N00029459,"Wittman, Rob",R,VA01,H8VA01147,
N00002073,"Wolf, Frank R",R,VA10,H6VA10050,
N00031857,"Womack, Steve",R,AR03,H0AR03055,
N00032416,"Woodall, Rob",R,GA07,H0GA07133,
N00035281,"Wyatt, Eric",R,TXS1,S4TX00425,
N00028073,"Yarmuth, John A",D,KY03,H6KY03124,
N00031502,"Yoder, Kevin",R,KS03,H0KS03137,
N00033220,"Yoho, Ted",R,FL03,H2FL06109,
N00001817,"Young, C W Bill",R,FL13,H6FL06035,
N00035509,"Young, David",R,IAS2,S4IA00103,
N00033450,"Young, Dean",R,AL01,H2AL01176,
N00007999,"Young, Don",R,AK01,H6AK00045,
N00030670,"Young, Todd",R,IN09,H0IN09070,
N00035479,"Yu, Eugene",R,GAS1,S4GA11269,
N00035292,"Zachary, Jason",R,TN02,H4TN02068,
