Updated 11/13/2020,,,,,
,N00013770,"Shuster, Bill",R,PA09,H2PA09035
,N00001395,"Shuster, Bud",R,PA09,H6PA09051
,N00009608,"Simmons, Rob",R,CT02,H0CT02124
,N00006263,"Simpson, Mike",R,ID02,H8ID02064
,N00002151,"Sisisky, Norman",D,VA04,H2VA04011
,N00006586,"Skeen, Joe",R,NM02,H0NM02039
,N00005105,"Skelton, Ike",D,MO04,H6MO04141
,N00001311,"Slaughter, Louise M",D,NY28,H6NY03031
,N00007833,"Smith, Adam",D,WA09,H6WA09025
,N00008957,"Smith, Bob",R,NHS2,S0NH00144
,N00009816,"Smith, Chris",R,NJ04,H8NJ04014
,N00007815,"Smith, Gordon H",R,ORS1,S6OR00094
,N00001811,"Smith, Lamar",R,TX21,H6TX21012
,N00004113,"Smith, Nick",R,MI07,H2MI04021
,N00000480,"Snowe, Olympia",R,MES1,S4ME00055
,N00008188,"Snyder, Vic",D,AR02,H6AR02203
,N00009586,"Solis, Hilda L",D,CA31,H0CA31087
,N00003844,"Souder, Mark E",R,IN04,H4IN04099
,N00001604,"Specter, Arlen",R,PAS1,S6PA00100
,N00002414,"Spence, Floyd D",R,SC02,H6SC02043
,N00002492,"Spratt, John M Jr",D,SC05,H2SC05052
,N00004118,"Stabenow, Debbie",D,MIS2,S8MI00281
,N00007397,"Stark, Pete",D,CA13,H6CA09023
,N00002782,"Stearns, Cliff",R,FL06,H8FL06056
,N00006060,"Stenholm, Charles W",D,TX17,H8TX17081
,N00007997,"Stevens, Ted",R,AKS1,S2AK00010
,N00003730,"Strickland, Ted",D,OH06,H6OH06038
,N00006473,"Stump, Bob",R,AZ03,H6AZ03112
,N00004196,"Stupak, Bart",D,MI01,H2MI01068
,N00013847,"Sullivan, John",R,OK01,H2OK01093
,N00000397,"Sununu, John E",R,NH01,S0NH00201
,N00009821,"Sweeney, John E",R,NY22,H8NY22045
,N00006103,"Tancredo, Tom",R,CO06,H8CO06054
,N00003254,"Tanner, John",D,TN08,H8TN08033
,N00007422,"Tauscher, Ellen",D,CA10,H6CA10088
,N00005372,"Tauzin, Billy",R,LA03,H0LA03018
,N00002383,"Taylor, Charles H",R,NC11,H8NC11038
,N00003350,"Taylor, Gene",D,MS05,H8MS05047
,N00005321,"Terry, Lee",R,NE02,H8NE02139
,N00007256,"Thomas, Bill",R,CA21,H8CA18020
,N00006246,"Thomas, Craig",R,WYS1,S4WY00055
,N00003288,"Thompson, Bennie G",D,MS02,H4MS02068
,N00003136,"Thompson, Fred",R,TNS2,S4TN00138
,N00007419,"Thompson, Mike",D,CA01,H8CA01109
,N00006052,"Thornberry, Mac",R,TX13,H4TX13014
,N00004572,"Thune, John",R,SD01,S2SD00068
,N00002973,"Thurman, Karen L",D,FL05,H2FL06067
,N00002415,"Thurmond, Strom",R,SCS2,S8SC00019
,N00008144,"Tiahrt, Todd",R,KS04,H4KS04087
,N00009699,"Tiberi, Pat",R,OH12,H0OH12062
,N00000226,"Tierney, John F",D,MA06,H4MA06033
,N00001489,"Toomey, Pat",R,PA15,H8PA15096
,N00000756,"Torricelli, Robert G",D,NJS2,S6NJ00172
,N00001082,"Towns, Edolphus",D,NY10,H2NY11017
,N00003647,"Traficant, James A Jr",I,OH17,H4OH17071
,N00005731,"Turner, Jim",D,TX02,H6TX02095
,N00008051,"Udall, Mark",D,CO02,H8CO02087
,N00006561,"Udall, Tom",D,NM03,H8NM03097
,N00007681,"Underwood, Robert",D,GU00,H2GU00025
,N00004133,"Upton, Fred",R,MI06,H6MI04113
,N00001102,"Velazquez, Nydia M",D,NY12,H2NY00010
,N00003813,"Visclosky, Pete",D,IN01,H4IN01012
,N00009659,"Vitter, David",R,LA01,H0LA01079
,N00003583,"Voinovich, George V",R,OHS2,S8OH00011
,N00007690,"Walden, Greg",R,OR02,H6OR02116
,N00001261,"Walsh, James T",R,NY25,H8NY27036
,N00003159,"Wamp, Zach",R,TN03,H2TN03052
,N00002061,"Warner, John W",R,VAS2,S8VA00107
,N00006690,"Waters, Maxine",D,CA35,H4CA23011
,N00005580,"Watkins, Wes",R,OK03,H6OK03074
,N00013744,"Watson, Diane E",D,CA32,H2CA32099
,N00002328,"Watt, Melvin L",D,NC12,H2NC12021
,N00005528,"Watts, J C Jr",R,OK04,H4OK04036
,N00001861,"Waxman, Henry",D,CA29,H6CA24048
,N00001110,"Weiner, Anthony D",D,NY09,H8NY09091
,N00001535,"Weldon, Curt",R,PA07,H4PA07027
,N00002807,"Weldon, Dave",R,FL15,H4FL15114
,N00004745,"Weller, Jerry",R,IL11,H4IL11096
,N00004443,"Wellstone, Paul",D,MNS1,S0MN00013
,N00002905,"Wexler, Robert",D,FL19,H6FL19038
,N00003467,"Whitfield, Ed",R,KY01,H4KY01040
,N00003280,"Wicker, Roger",R,MS01,H4MS01078
,N00006546,"Wilson, Heather A",R,NM01,H8NM01174
,N00024809,"Wilson, Joe",R,SC02,H2SC02059
,N00002073,"Wolf, Frank",R,VA10,H6VA10050
,N00007458,"Woolsey, Lynn",D,CA06,H2CA01045
,N00009824,"Wu, David",D,OR01,H8OR01072
,N00007724,"Wyden, Ron",D,ORS2,S6OR00110
,N00001849,"Wynn, Albert R",D,MD04,H2MD05361
,N00001817,"Young, C W Bill",R,FL10,H6FL06035
,N00007999,"Young, Don",R,AK01,H6AK00045
